Flow;source;src_port;destiny;dst_port;proto;service;direction;tx_packets;tx_bytes;tx_offered_raw;tx_offered_mbps;rx_bytes;rx_throughput_raw;rx_throughput_mbps;mean_delay(ms);mean_jitter(ms);rx_packets;lost_packets;packet_loss_ratio 
19;172.2.0.4;49153;172.2.0.1;5000;TCP;upload;22;11336;9068.800000;0.009069;3584;2867.200000;0.002867;106.915193;56.522818;7;15;68.181818
20;172.2.0.5;49153;172.2.0.1;5000;TCP;upload;443;117856;94284.800000;0.094285;91184;72947.200000;0.072947;173.078296;30.064473;257;186;41.986456
21;172.2.0.6;49153;172.2.0.1;5000;TCP;upload;32;17216;13772.800000;0.013773;6576;5260.800000;0.005261;97.065308;96.871270;13;19;59.375000
22;172.2.0.7;49153;172.2.0.1;5000;TCP;upload;838;175960;140768.000000;0.140768;171228;136982.400000;0.136982;148.353089;13.023165;808;30;3.579952
23;172.2.0.8;49153;172.2.0.1;5000;TCP;upload;613;180660;144528.000000;0.144528;171048;136838.400000;0.136838;81.212647;14.376344;566;47;7.667210
24;172.2.0.9;49153;172.2.0.1;5000;TCP;upload;674;134176;107340.800000;0.107341;122880;98304.000000;0.098304;136.546990;13.090043;578;96;14.243323
25;172.2.0.10;49153;172.2.0.1;5000;TCP;upload;597;193356;154684.800000;0.154685;179300;143440.000000;0.143440;169.241977;14.923428;522;75;12.562814
26;172.2.0.11;49153;172.2.0.1;5000;TCP;upload;947;213772;171017.600000;0.171018;208564;166851.200000;0.166851;66.619059;10.771903;900;47;4.963041
27;172.2.0.12;49153;172.2.0.1;5000;TCP;upload;2148;274184;219347.200000;0.219347;274128;219302.400000;0.219302;1.657215;1.553785;2147;1;0.046555
28;172.2.0.13;49153;172.2.0.1;5000;TCP;upload;644;189768;151814.400000;0.151814;174332;139465.600000;0.139466;61.996338;14.571556;544;100;15.527950
29;172.2.0.14;49153;172.2.0.1;5000;TCP;upload;559;131628;105302.400000;0.105302;127288;101830.400000;0.101830;99.524938;11.116942;541;18;3.220036
30;172.2.0.15;49153;172.2.0.1;5000;TCP;upload;110;63080;50464.000000;0.050464;53616;42892.800000;0.042893;70.509176;20.300848;93;17;15.454545
31;172.2.0.16;49153;172.2.0.1;5000;TCP;upload;1363;234384;187507.200000;0.187507;233544;186835.200000;0.186835;79.354692;9.957135;1355;8;0.586941
32;172.2.0.17;49153;172.2.0.1;5000;TCP;upload;458;194548;155638.400000;0.155638;178532;142825.600000;0.142826;82.709364;16.515315;374;84;18.340611
33;172.3.0.2;49153;172.3.0.1;5000;TCP;upload;84;47260;37808.000000;0.037808;27156;21724.800000;0.021725;161.578111;19.970118;48;36;42.857143
34;172.3.0.3;49153;172.3.0.1;5000;TCP;upload;169;97772;78217.600000;0.078218;69492;55593.600000;0.055594;205.177299;36.756957;120;49;28.994083
35;172.3.0.4;49153;172.3.0.1;5000;TCP;upload;56;30796;24636.800000;0.024637;27744;22195.200000;0.022195;559.525200;32.869935;49;7;12.500000
36;172.3.0.5;49153;172.3.0.1;5000;TCP;upload;3;168;134.400000;0.000134;0;0;0;0;0;0;3;100.000000
37;172.3.0.6;49153;172.3.0.1;5000;TCP;upload;388;129444;103555.200000;0.103555;114572;91657.600000;0.091658;130.533125;13.139121;310;78;20.103093
38;172.3.0.7;49153;172.3.0.1;5000;TCP;upload;135;77780;62224.000000;0.062224;60084;48067.200000;0.048067;123.153231;40.783743;104;31;22.962963
39;172.3.0.8;49153;172.3.0.1;5000;TCP;upload;434;114496;91596.800000;0.091597;113872;91097.600000;0.091098;249.042934;13.721899;429;5;1.152074
40;172.3.0.9;49153;172.3.0.1;5000;TCP;upload;476;147376;117900.800000;0.117901;138196;110556.800000;0.110557;287.476014;14.911735;417;59;12.394958
41;172.3.0.10;49153;172.3.0.1;5000;TCP;upload;536;169760;135808.000000;0.135808;152704;122163.200000;0.122163;124.114841;16.397674;490;46;8.582090
42;172.3.0.11;49153;172.3.0.1;5000;TCP;upload;589;177220;141776.000000;0.141776;175256;140204.800000;0.140205;131.328606;8.377539;571;18;3.056027
43;172.3.0.12;49153;172.3.0.1;5000;TCP;upload;2124;272936;218348.800000;0.218349;272880;218304.000000;0.218304;1.837021;1.482389;2123;1;0.047081
44;172.3.0.13;49153;172.3.0.1;5000;TCP;upload;1063;219796;175836.800000;0.175837;217892;174313.600000;0.174314;101.641816;10.815007;1054;9;0.846660
45;172.3.0.14;49153;172.3.0.1;5000;TCP;upload;386;160948;128758.400000;0.128758;144372;115497.600000;0.115498;129.318868;20.725137;331;55;14.248705
46;172.3.0.15;49153;172.3.0.1;5000;TCP;upload;745;213452;170761.600000;0.170762;200596;160476.800000;0.160477;88.151670;12.702134;711;34;4.563758
47;172.3.0.16;49153;172.3.0.1;5000;TCP;upload;1217;227572;182057.600000;0.182058;224380;179504.000000;0.179504;74.211233;9.406982;1188;29;2.382909
48;172.3.0.17;49153;172.3.0.1;5000;TCP;upload;3;168;134.400000;0.000134;0;0;0;0;0;0;3;100.000000
49;172.4.0.2;49153;172.4.0.1;5000;TCP;upload;49;27212;21769.600000;0.021770;17160;13728.000000;0.013728;166.269606;56.285794;31;18;36.734694
50;172.4.0.3;49153;172.4.0.1;5000;TCP;upload;145;83660;66928.000000;0.066928;50676;40540.800000;0.040541;77.856029;10.167451;88;57;39.310345
51;172.4.0.4;49153;172.4.0.1;5000;TCP;upload;308;123852;99081.600000;0.099082;110832;88665.600000;0.088666;45.146653;13.525682;272;36;11.688312
52;172.4.0.5;49153;172.4.0.1;5000;TCP;upload;493;165264;132211.200000;0.132211;150152;120121.600000;0.120122;165.193432;12.547567;415;78;15.821501
53;172.4.0.6;49153;172.4.0.1;5000;TCP;upload;363;99696;79756.800000;0.079757;85672;68537.600000;0.068538;195.235635;15.065215;283;80;22.038567
54;172.4.0.7;49153;172.4.0.1;5000;TCP;upload;724;203084;162467.200000;0.162467;182284;145827.200000;0.145827;142.052143;19.006552;585;139;19.198895
55;172.4.0.8;49153;172.4.0.1;5000;TCP;upload;687;193384;154707.200000;0.154707;186296;149036.800000;0.149037;103.667618;12.665826;662;25;3.639010
56;172.4.0.9;49153;172.4.0.1;5000;TCP;upload;569;155164;124131.200000;0.124131;148572;118857.600000;0.118858;118.656662;9.182890;541;28;4.920914
57;172.4.0.10;49153;172.4.0.1;5000;TCP;upload;121;69548;55638.400000;0.055638;53564;42851.200000;0.042851;105.093451;36.689917;92;29;23.966942
58;172.4.0.11;49153;172.4.0.1;5000;TCP;upload;643;190320;152256.000000;0.152256;185668;148534.400000;0.148534;64.867345;14.477755;627;16;2.488336
59;172.4.0.12;49153;172.4.0.1;5000;TCP;upload;1871;259780;207824.000000;0.207824;259724;207779.200000;0.207779;1.886027;1.482912;1870;1;0.053447
60;172.4.0.13;49153;172.4.0.1;5000;TCP;upload;1223;229204;183363.200000;0.183363;223660;178928.000000;0.178928;133.234740;10.072419;1173;50;4.088307
61;172.4.0.14;49153;172.4.0.1;5000;TCP;upload;183;106004;84803.200000;0.084803;69492;55593.600000;0.055594;197.128228;41.456674;120;63;34.426230
62;172.4.0.15;49153;172.4.0.1;5000;TCP;upload;598;170308;136246.400000;0.136246;152252;121801.600000;0.121802;151.252736;14.665081;482;116;19.397993
63;172.4.0.16;49153;172.4.0.1;5000;TCP;upload;3;168;134.400000;0.000134;0;0;0;0;0;0;3;100.000000
64;172.4.0.17;49153;172.4.0.1;5000;TCP;upload;275;160100;128080.000000;0.128080;134172;107337.600000;0.107338;47.605028;26.011723;230;45;16.363636
65;172.5.0.2;49153;172.5.0.1;5000;TCP;upload;106;60728;48582.400000;0.048582;38916;31132.800000;0.031133;40.870622;32.793431;68;38;35.849057
66;172.5.0.3;49153;172.5.0.1;5000;TCP;upload;70;39560;31648.000000;0.031648;21864;17491.200000;0.017491;138.351287;46.776042;39;31;44.285714
67;172.5.0.4;49153;172.5.0.1;5000;TCP;upload;3;168;134.400000;0.000134;0;0;0;0;0;0;3;100.000000
68;172.5.0.5;49153;172.5.0.1;5000;TCP;upload;217;71896;57516.800000;0.057517;67628;54102.400000;0.054102;95.164521;13.025120;197;20;9.216590
69;172.5.0.6;49153;172.5.0.1;5000;TCP;upload;985;229344;183475.200000;0.183475;196888;157510.400000;0.157510;157.494725;10.994803;852;133;13.502538
70;172.5.0.7;49153;172.5.0.1;5000;TCP;upload;565;196608;157286.400000;0.157286;189776;151820.800000;0.151821;164.914122;11.348334;511;54;9.557522
71;172.5.0.8;49153;172.5.0.1;5000;TCP;upload;1157;225172;180137.600000;0.180138;220688;176550.400000;0.176550;86.639007;10.503978;1117;40;3.457217
72;172.5.0.9;49153;172.5.0.1;5000;TCP;upload;158;91304;73043.200000;0.073043;60672;48537.600000;0.048538;83.540826;18.729108;105;53;33.544304
73;172.5.0.10;49153;172.5.0.1;5000;TCP;upload;632;159324;127459.200000;0.127459;143540;114832.000000;0.114832;176.465438;15.109453;506;126;19.936709
74;172.5.0.11;49153;172.5.0.1;5000;TCP;upload;738;205036;164028.800000;0.164029;198848;159078.400000;0.159078;103.551672;13.732892;712;26;3.523035
75;172.5.0.12;49153;172.5.0.1;5000;TCP;upload;2083;270804;216643.200000;0.216643;270636;216508.800000;0.216509;2.212667;1.650032;2081;2;0.096015
76;172.5.0.13;49153;172.5.0.1;5000;TCP;upload;749;206276;165020.800000;0.165021;198292;158633.600000;0.158634;160.795566;14.665877;699;50;6.675567
77;172.5.0.14;49153;172.5.0.1;5000;TCP;upload;696;162160;129728.000000;0.129728;148380;118704.000000;0.118704;184.972909;15.083186;590;106;15.229885
78;172.5.0.15;49153;172.5.0.1;5000;TCP;upload;14;6632;5305.600000;0.005306;56;44.800000;0.000045;345.186431;0.000000;1;13;92.857143
79;172.5.0.16;49153;172.5.0.1;5000;TCP;upload;1054;207820;166256.000000;0.166256;198908;159126.400000;0.159126;100.348684;12.632546;1026;28;2.656546
80;172.5.0.17;49153;172.5.0.1;5000;TCP;upload;762;198616;158892.800000;0.158893;185364;148291.200000;0.148291;181.833658;16.446072;665;97;12.729659
81;172.6.0.2;49153;172.6.0.1;5000;TCP;upload;823;192564;154051.200000;0.154051;159840;127872.000000;0.127872;131.531366;7.465912;533;290;35.236938
82;172.6.0.3;49153;172.6.0.1;5000;TCP;upload;143;82484;65987.200000;0.065987;67140;53712.000000;0.053712;42.886781;16.774986;116;27;18.881119
83;172.6.0.4;49153;172.6.0.1;5000;TCP;upload;158;91304;73043.200000;0.073043;71844;57475.200000;0.057475;89.715512;36.152101;124;34;21.518987
84;172.6.0.5;49153;172.6.0.1;5000;TCP;upload;15;7220;5776.000000;0.005776;1820;1456.000000;0.001456;216.495393;192.712503;4;11;73.333333
85;172.6.0.6;49153;172.6.0.1;5000;TCP;upload;37;20156;16124.800000;0.016125;14168;11334.400000;0.011334;142.874463;31.364969;25;12;32.432432
86;172.6.0.7;49153;172.6.0.1;5000;TCP;upload;958;206636;165308.800000;0.165309;204340;163472.000000;0.163472;138.023253;11.372161;937;21;2.192067
87;172.6.0.8;49153;172.6.0.1;5000;TCP;upload;1004;190552;152441.600000;0.152442;185932;148745.600000;0.148746;128.290643;9.709299;975;29;2.888446
88;172.6.0.9;49153;172.6.0.1;5000;TCP;upload;259;114688;91750.400000;0.091750;107352;85881.600000;0.085882;61.155911;13.499624;244;15;5.791506
89;172.6.0.10;49153;172.6.0.1;5000;TCP;upload;13;6044;4835.200000;0.004835;56;44.800000;0.000045;1247.440254;0.000000;1;12;92.307692
90;172.6.0.11;49153;172.6.0.1;5000;TCP;upload;647;178720;142976.000000;0.142976;175664;140531.200000;0.140531;64.842815;10.013859;624;23;3.554869
91;172.6.0.12;49153;172.6.0.1;5000;TCP;upload;2016;267320;213856.000000;0.213856;267264;213811.200000;0.213811;1.907886;1.526496;2015;1;0.049603
92;172.6.0.13;49153;172.6.0.1;5000;TCP;upload;602;196112;156889.600000;0.156890;188412;150729.600000;0.150730;103.885620;19.422293;554;48;7.973422
93;172.6.0.14;49153;172.6.0.1;5000;TCP;upload;438;107296;85836.800000;0.085837;96356;77084.800000;0.077085;177.105749;13.011747;368;70;15.981735
94;172.6.0.15;49153;172.6.0.1;5000;TCP;upload;733;195608;156486.400000;0.156486;191968;153574.400000;0.153574;96.159755;11.178649;717;16;2.182810
95;172.6.0.16;49153;172.6.0.1;5000;TCP;upload;502;152524;122019.200000;0.122019;147752;118201.600000;0.118202;115.748986;17.814221;469;33;6.573705
96;172.6.0.17;49153;172.6.0.1;5000;TCP;upload;86;48968;39174.400000;0.039174;37688;30150.400000;0.030150;95.662166;30.695358;65;21;24.418605
97;172.7.0.2;49153;172.7.0.1;5000;TCP;upload;488;177152;141721.600000;0.141722;172364;137891.200000;0.137891;217.596711;9.828097;457;31;6.352459
98;172.7.0.3;49153;172.7.0.1;5000;TCP;upload;349;82024;65619.200000;0.065619;62248;49798.400000;0.049798;155.483285;8.911607;199;150;42.979943
99;172.7.0.4;49153;172.7.0.1;5000;TCP;upload;712;188712;150969.600000;0.150970;179348;143478.400000;0.143478;129.146849;13.305238;637;75;10.533708
100;172.7.0.5;49153;172.7.0.1;5000;TCP;upload;871;221824;177459.200000;0.177459;206500;165200.000000;0.165200;165.644657;13.859865;760;111;12.743972
101;172.7.0.6;49153;172.7.0.1;5000;TCP;upload;283;138332;110665.600000;0.110666;104756;83804.800000;0.083805;163.737255;14.737208;221;62;21.908127
102;172.7.0.7;49153;172.7.0.1;5000;TCP;upload;875;204024;163219.200000;0.163219;200004;160003.200000;0.160003;173.001930;9.753391;845;30;3.428571
103;172.7.0.8;49153;172.7.0.1;5000;TCP;upload;880;177404;141923.200000;0.141923;176452;141161.600000;0.141162;101.798745;9.428784;871;9;1.022727
104;172.7.0.9;49153;172.7.0.1;5000;TCP;upload;818;198888;159110.400000;0.159110;198272;158617.600000;0.158618;113.921048;9.321729;812;6;0.733496
105;172.7.0.10;49153;172.7.0.1;5000;TCP;upload;291;88892;71113.600000;0.071114;81192;64953.600000;0.064954;203.012605;13.549808;260;31;10.652921
106;172.7.0.11;49153;172.7.0.1;5000;TCP;upload;779;194604;155683.200000;0.155683;190516;152412.800000;0.152413;71.554846;11.672790;742;37;4.749679
107;172.7.0.12;49153;172.7.0.1;5000;TCP;upload;2072;270232;216185.600000;0.216186;270176;216140.800000;0.216141;1.552986;1.405515;2071;1;0.048263
108;172.7.0.13;49153;172.7.0.1;5000;TCP;upload;756;200780;160624.000000;0.160624;197364;157891.200000;0.157891;65.756621;9.976543;725;31;4.100529
109;172.7.0.14;49153;172.7.0.1;5000;TCP;upload;100;56668;45334.400000;0.045334;37740;30192.000000;0.030192;143.456212;31.677967;66;34;34.000000
110;172.7.0.15;49153;172.7.0.1;5000;TCP;upload;550;141576;113260.800000;0.113261;133624;106899.200000;0.106899;160.521166;12.405616;521;29;5.272727
111;172.7.0.16;49153;172.7.0.1;5000;TCP;upload;428;175012;140009.600000;0.140010;167788;134230.400000;0.134230;126.733049;17.895664;414;14;3.271028
112;172.7.0.17;49153;172.7.0.1;5000;TCP;upload;576;114384;91507.200000;0.091507;110688;88550.400000;0.088550;144.211638;8.888778;568;8;1.388889
113;172.8.0.2;49153;172.8.0.1;5000;TCP;upload;161;93068;74454.400000;0.074454;64788;51830.400000;0.051830;67.769334;16.334838;112;49;30.434783
114;172.8.0.3;49153;172.8.0.1;5000;TCP;upload;51;28388;22710.400000;0.022710;16520;13216.000000;0.013216;30.013956;20.844602;29;22;43.137255
115;172.8.0.4;49153;172.8.0.1;5000;TCP;upload;494;201160;160928.000000;0.160928;186208;148966.400000;0.148966;91.887518;18.248916;462;32;6.477733
116;172.8.0.5;49153;172.8.0.1;5000;TCP;upload;422;136852;109481.600000;0.109482;132568;106054.400000;0.106054;112.710032;7.453977;413;9;2.132701
117;172.8.0.6;49153;172.8.0.1;5000;TCP;upload;302;116960;93568.000000;0.093568;89476;71580.800000;0.071581;196.036205;21.234354;241;61;20.198675
118;172.8.0.7;49153;172.8.0.1;5000;TCP;upload;413;187000;149600.000000;0.149600;179396;143516.800000;0.143517;57.566037;14.426930;387;26;6.295400
119;172.8.0.8;49153;172.8.0.1;5000;TCP;upload;3;168;134.400000;0.000134;0;0;0;0;0;0;3;100.000000
120;172.8.0.9;49153;172.8.0.1;5000;TCP;upload;917;206520;165216.000000;0.165216;198204;158563.200000;0.158563;114.087290;10.477967;855;62;6.761178
121;172.8.0.10;49153;172.8.0.1;5000;TCP;upload;95;54260;43408.000000;0.043408;43620;34896.000000;0.034896;137.647509;37.469115;76;19;20.000000
122;172.8.0.11;49153;172.8.0.1;5000;TCP;upload;1092;218964;175171.200000;0.175171;214708;171766.400000;0.171766;137.896032;10.352325;1062;30;2.747253
123;172.8.0.12;49153;172.8.0.1;5000;TCP;upload;2103;271844;217475.200000;0.217475;271788;217430.400000;0.217430;1.962568;1.620685;2102;1;0.047551
124;172.8.0.13;49153;172.8.0.1;5000;TCP;upload;506;177616;142092.800000;0.142093;175180;140144.000000;0.140144;121.489423;5.751601;496;10;1.976285
125;172.8.0.14;49153;172.8.0.1;5000;TCP;upload;374;101208;80966.400000;0.080966;89056;71244.800000;0.071245;213.112297;14.330892;316;58;15.508021
126;172.8.0.15;49153;172.8.0.1;5000;TCP;upload;397;113496;90796.800000;0.090797;107140;85712.000000;0.085712;130.754445;10.231614;378;19;4.785894
127;172.8.0.16;49153;172.8.0.1;5000;TCP;upload;702;164876;131900.800000;0.131901;156420;125136.000000;0.125136;97.092827;14.095212;651;51;7.264957
128;172.8.0.17;49153;172.8.0.1;5000;TCP;upload;611;175776;140620.800000;0.140621;171852;137481.600000;0.137482;169.602271;10.529093;576;35;5.728314
129;172.9.0.2;49153;172.9.0.1;5000;TCP;upload;456;119892;95913.600000;0.095914;118912;95129.600000;0.095130;125.748226;10.138557;451;5;1.096491
130;172.9.0.3;49153;172.9.0.1;5000;TCP;upload;687;194312;155449.600000;0.155450;189548;151638.400000;0.151638;76.350680;9.023236;652;35;5.094614
131;172.9.0.4;49153;172.9.0.1;5000;TCP;upload;494;135500;108400.000000;0.108400;118984;95187.200000;0.095187;109.858848;12.577524;396;98;19.838057
132;172.9.0.5;49153;172.9.0.1;5000;TCP;upload;459;189288;151430.400000;0.151430;152524;122019.200000;0.122019;125.695573;15.843254;306;153;33.333333
133;172.9.0.6;49153;172.9.0.1;5000;TCP;upload;3;168;134.400000;0.000134;56;44.800000;0.000045;212.323708;0.000000;1;2;66.666667
134;172.9.0.7;49153;172.9.0.1;5000;TCP;upload;753;165692;132553.600000;0.132554;160984;128787.200000;0.128787;100.459894;10.542470;711;42;5.577689
135;172.9.0.8;49153;172.9.0.1;5000;TCP;upload;1033;213024;170419.200000;0.170419;207644;166115.200000;0.166115;81.311308;10.102604;1002;31;3.000968
136;172.9.0.9;49153;172.9.0.1;5000;TCP;upload;401;107888;86310.400000;0.086310;104288;83430.400000;0.083430;125.949269;17.373774;379;22;5.486284
137;172.9.0.10;49153;172.9.0.1;5000;TCP;upload;726;159880;127904.000000;0.127904;150360;120288.000000;0.120288;143.851551;12.949500;666;60;8.264463
138;172.9.0.11;49153;172.9.0.1;5000;TCP;upload;532;179292;143433.600000;0.143434;175876;140700.800000;0.140701;59.786527;11.148485;501;31;5.827068
139;172.9.0.12;49153;172.9.0.1;5000;TCP;upload;2076;270440;216352.000000;0.216352;270384;216307.200000;0.216307;1.444783;1.437648;2075;1;0.048170
140;172.9.0.13;49153;172.9.0.1;5000;TCP;upload;793;158100;126480.000000;0.126480;156420;125136.000000;0.125136;106.648521;10.398318;786;7;0.882724
141;172.9.0.14;49153;172.9.0.1;5000;TCP;upload;266;84188;67350.400000;0.067350;79904;63923.200000;0.063923;175.553474;14.835329;257;9;3.383459
142;172.9.0.15;49153;172.9.0.1;5000;TCP;upload;936;211940;169552.000000;0.169552;200684;160547.200000;0.160547;122.476590;11.693294;835;101;10.790598
143;172.9.0.16;49153;172.9.0.1;5000;TCP;upload;529;191492;153193.600000;0.153194;188352;150681.600000;0.150682;74.576991;13.843250;501;28;5.293006
144;172.9.0.17;49153;172.9.0.1;5000;TCP;upload;570;101036;80828.800000;0.080829;90004;72003.200000;0.072003;67.648801;9.817428;540;30;5.263158
145;172.9.0.1;5000;172.9.0.17;49153;TCP;download;282;14788;11830.400000;0.011830;14684;11747.200000;0.011747;58.819037;13.084680;280;2;0.709220
146;172.7.0.1;5000;172.7.0.12;49153;TCP;download;1036;53876;43100.800000;0.043101;51536;41228.800000;0.041229;79.871340;13.224448;991;45;4.343629
147;172.2.0.1;5000;172.2.0.12;49153;TCP;download;1074;55852;44681.600000;0.044682;55540;44432.000000;0.044432;26.632675;8.947842;1068;6;0.558659
148;172.3.0.1;5000;172.3.0.12;49153;TCP;download;1062;55228;44182.400000;0.044182;55124;44099.200000;0.044099;37.978898;10.125707;1060;2;0.188324
149;172.1.0.1;5000;172.1.0.12;49153;TCP;download;1071;55696;44556.800000;0.044557;55696;44556.800000;0.044557;24.195558;6.644865;1071;0;0.000000
150;172.2.0.1;5000;172.2.0.4;49153;TCP;download;6;320;256.000000;0.000256;268;214.400000;0.000214;272.887768;255.330830;5;1;16.666667
151;172.1.0.1;5000;172.1.0.4;49153;TCP;download;26;1356;1084.800000;0.001085;1356;1084.800000;0.001085;73.936858;79.003692;26;0;0.000000
152;172.5.0.1;5000;172.5.0.11;49153;TCP;download;389;20632;16505.600000;0.016506;20632;16505.600000;0.016506;30.095469;8.454582;389;0;0.000000
153;172.5.0.1;5000;172.5.0.12;49153;TCP;download;1041;54136;43308.800000;0.043309;54136;43308.800000;0.043309;33.286239;8.603471;1041;0;0.000000
154;172.1.0.1;5000;172.1.0.3;49153;TCP;download;54;2812;2249.600000;0.002250;2812;2249.600000;0.002250;13.494967;1.308199;54;0;0.000000
155;172.7.0.1;5000;172.7.0.13;49153;TCP;download;422;22804;18243.200000;0.018243;20764;16611.200000;0.016611;90.231862;15.232872;388;34;8.056872
156;172.5.0.1;5000;172.5.0.8;49153;TCP;download;653;35456;28364.800000;0.028365;35456;28364.800000;0.028365;31.909446;4.716141;653;0;0.000000
